Ticket_ID,Issue_Category,Priority,Resolution_Time,Engineer_Cost,Client_Type,Escalation_Count,Customer_Rating
100560,Hardware,Medium,1.92,57,Enterprise,1,2.7
100561,Software,Low,4.38,70,Small,2,3.1
100562,Hardware,Medium,4.02,50,Small,2,4.4
100563,Network,High,11.68,71,Small,0,2.8
100564,Network,Low,,78,Small,1,3.3
100565,Network,Medium,1.69,36,Enterprise,0,4.0
100566,Security,Low,10.98,57,Small,3,4.4
100567,Hardware,Low,2.41,95,Small,2,3.8
100568,Security,Medium,,28,Medium,1,3.2
100569,Database,Low,,75,Small,2,3.5
100570,Database,Medium,10.25,60,Medium,1,2.7
100571,Security,Medium,1.18,86,Small,1,3.2
100572,Database,High,5.1,38,Enterprise,1,3.3
100573,Network,Low,3.28,54,Small,2,2.9
100574,Database,High,0.75,47,Medium,1,3.8
100575,Email,Low,8.34,81,Medium,2,4.6
100576,Security,High,4.25,40,Enterprise,0,2.8
100577,Hardware,Critical,,71,Small,3,3.6
100578,Database,Low,,53,Enterprise,2,4.1
100579,Network,Critical,2.61,77,Small,2,4.9
100580,Hardware,Medium,3.23,55,Enterprise,3,4.5
100581,Email,High,11.37,52,Enterprise,0,4.0
100582,Hardware,Low,9.89,46,Enterprise,2,4.6
100583,Network,Low,,72,Small,2,3.0
100584,Security,Medium,7.55,87,Small,3,3.8
100585,Database,High,11.75,45,Small,0,3.9
100586,Security,High,7.27,67,Medium,0,3.2
100587,Security,Medium,,62,Small,0,2.7
100588,Security,Medium,4.22,69,Medium,0,4.1
100589,Software,Medium,8.39,60,Medium,0,4.1
100590,Email,Medium,3.26,72,Medium,3,4.7
100591,Network,Critical,,86,Small,1,3.5
100592,Hardware,Medium,,57,Medium,0,4.5
100593,Network,Critical,,95,Small,3,4.7
100594,Security,Medium,2.07,21,Small,0,2.9
100595,Database,Low,,63,Small,3,3.5
100596,Software,High,4.44,23,Medium,2,3.5
100597,Network,Critical,3.26,98,Small,1,5.0
100598,Hardware,Medium,1.85,60,Small,0,4.2
100599,Security,Medium,1.73,91,Small,1,2.8
100600,Network,High,9.24,53,Enterprise,3,4.8
100601,Database,Medium,11.71,61,Small,3,2.7
100602,Hardware,Medium,9.31,53,Small,2,4.8
100603,Database,Critical,5.17,57,Medium,2,4.3
100604,Email,High,,25,Small,2,2.9
100605,Hardware,Medium,2.34,81,Small,0,2.5
100606,Network,Low,,97,Small,3,3.9
100607,Software,Low,6.06,31,Enterprise,3,2.9
100608,Software,High,9.51,34,Enterprise,3,2.8
100609,Hardware,Low,8.4,52,Enterprise,0,4.1
100610,Network,High,8.62,96,Medium,2,2.6
100611,Hardware,Low,7.64,56,Small,3,3.7
100612,Hardware,Medium,,40,Small,3,2.8
100613,Network,Critical,11.96,86,Medium,3,2.8
100614,Network,Medium,11.97,22,Enterprise,1,3.9
100615,Hardware,Low,5.04,75,Enterprise,0,4.7
100616,Network,High,0.95,36,Enterprise,0,3.9
100617,Database,High,11.66,34,Enterprise,1,4.3
100618,Hardware,High,,54,Medium,1,3.2
100619,Database,Medium,7.47,47,Medium,3,3.9
100620,Network,High,1.71,85,Medium,2,3.3
100621,Email,Low,,31,Enterprise,1,3.2
100622,Security,Medium,,55,Enterprise,3,2.7
100623,Security,Low,4.41,52,Small,3,4.5
100624,Network,High,,37,Enterprise,3,3.6
100625,Email,High,,24,Small,2,2.6
100626,Database,Critical,,73,Enterprise,3,4.4
100627,Hardware,Medium,3.59,65,Enterprise,3,2.9
100628,Email,Medium,2.08,25,Medium,0,3.8
100629,Software,Low,7.29,69,Medium,2,3.9
100630,Security,Medium,7.04,81,Enterprise,3,4.6
100631,Security,High,1.65,50,Medium,0,4.6
100632,Email,Critical,8.18,66,Enterprise,3,4.5
100633,Email,Low,8.86,56,Small,2,3.4
100634,Hardware,High,1.34,25,Small,2,4.2
100635,Security,Low,8.83,22,Enterprise,1,4.5
100636,Hardware,Medium,4.94,28,Medium,0,3.2
100637,Software,Low,3.19,47,Small,0,3.2
100638,Software,Low,,92,Small,2,2.8
100639,Security,High,0.9,52,Medium,2,4.4
100640,Network,Medium,5.07,72,Enterprise,0,4.7
100641,Database,High,4.23,36,Small,2,4.4
100642,Hardware,High,5.82,41,Medium,1,3.3
100643,Hardware,High,10.88,67,Small,1,3.2
100644,Network,High,9.6,98,Small,0,2.6
100645,Software,Medium,3.06,38,Enterprise,0,4.6
100646,Hardware,Medium,11.99,50,Enterprise,0,4.0
100647,Database,Medium,6.22,94,Small,0,4.4
100648,Software,Medium,,41,Enterprise,1,3.4
100649,Network,Low,6.63,25,Medium,1,4.5
100650,Email,Medium,8.66,96,Enterprise,1,3.9
100651,Network,Low,10.5,75,Small,0,4.1
100652,Database,High,3.72,44,Enterprise,0,3.7
100653,Email,Medium,7.03,61,Enterprise,0,4.7
100654,Hardware,Low,,95,Small,0,2.6
100655,Hardware,Critical,6.28,67,Medium,2,3.9
100656,Email,Low,,96,Enterprise,1,4.8
100657,Security,Medium,4.77,82,Small,0,4.2
100658,Database,Medium,6.35,50,Medium,2,4.3
100659,Network,High,6.43,98,Small,0,4.1
100660,Security,Medium,9.74,80,Small,1,2.5
100661,Hardware,Low,6.81,92,Enterprise,3,2.8
100662,Network,Medium,6.97,56,Medium,1,3.5
100663,Network,Low,8.39,56,Enterprise,3,3.8
100664,Network,Low,2.83,90,Enterprise,2,3.9
100665,Software,Medium,2.2,98,Small,3,4.4
100666,Network,High,11.84,67,Small,1,3.1
100667,Network,Low,8.97,70,Medium,0,3.9
100668,Network,Low,7.47,36,Medium,2,4.7
100669,Hardware,High,,36,Small,0,4.3
100670,Email,Low,0.78,51,Small,3,4.3
100671,Hardware,High,4.2,83,Small,1,4.2
100672,Email,Critical,3.13,28,Medium,1,2.6
100673,Database,Medium,1.56,94,Medium,1,4.5
100674,Security,Medium,,51,Small,2,2.7
100675,Security,Medium,3.75,28,Small,1,3.5
100676,Email,Low,6.43,45,Small,3,4.8
100677,Network,Medium,,49,Small,3,3.5
100678,Hardware,Medium,2.77,47,Enterprise,3,3.9
100679,Software,Medium,7.95,71,Enterprise,3,3.0
100680,Network,Critical,6.86,84,Small,0,2.9
100681,Software,High,4.0,50,Small,3,4.3
100682,Software,Low,4.99,87,Small,1,3.3
100683,Security,High,5.87,80,Enterprise,0,3.1
100684,Database,High,,48,Small,1,3.5
100685,Software,Low,8.05,41,Medium,0,2.9
100686,Email,Low,9.41,30,Small,0,2.8
100687,Security,Low,11.75,59,Medium,0,4.4
100688,Network,Medium,9.31,62,Medium,0,2.6
100689,Database,Medium,5.91,56,Small,0,4.7
100690,Security,Medium,11.49,37,Enterprise,3,3.0
100691,Hardware,Medium,5.29,79,Enterprise,2,3.5
100692,Database,Critical,0.62,94,Medium,2,3.1
100693,Hardware,Medium,6.96,91,Small,3,4.8
100694,Hardware,Medium,8.48,91,Medium,2,4.8
100695,Hardware,Low,6.24,58,Small,3,3.2
100696,Database,Low,2.59,92,Medium,0,2.9
100697,Email,Low,,79,Medium,3,4.0
100698,Software,Critical,6.92,77,Enterprise,0,4.3
100699,Email,Low,11.19,43,Small,2,3.6
100700,Database,Low,7.89,50,Small,1,4.1
100701,Hardware,Low,,68,Small,1,4.1
100702,Database,Medium,10.4,38,Small,3,3.9
100703,Security,Low,11.5,94,Medium,0,4.8
100704,Network,Low,9.29,82,Small,2,2.7
100705,Email,Critical,10.69,60,Small,0,3.3
100706,Hardware,Low,,66,Medium,1,4.4
100707,Email,Low,10.39,86,Small,3,3.0
100708,Software,Medium,6.5,97,Small,1,4.0
100709,Email,High,,63,Small,1,5.0
100710,Email,High,1.41,34,Enterprise,0,3.9
100711,Security,Medium,,66,Small,1,4.3
100712,Software,Low,,63,Enterprise,1,2.8
100713,Network,Low,,24,Enterprise,2,3.8
100714,Hardware,High,,58,Small,2,4.4
100715,Security,Medium,4.92,57,Small,0,3.0
100716,Email,Medium,,38,Medium,1,4.6
100717,Security,Medium,3.79,96,Small,3,4.1
100718,Network,Medium,8.99,94,Enterprise,0,4.3
100719,Software,Critical,6.34,87,Medium,1,4.3
100720,Security,Low,7.67,96,Small,3,4.7
100721,Hardware,Medium,4.24,39,Medium,0,3.5
100722,Software,High,3.15,40,Enterprise,3,3.9
100723,Hardware,Medium,8.17,88,Small,1,2.6
100724,Network,Low,5.6,23,Small,3,4.4
100725,Email,High,,72,Enterprise,2,4.4
100726,Hardware,Medium,1.48,81,Enterprise,3,2.6
100727,Database,Medium,5.9,72,Medium,2,4.2
100728,Software,High,9.11,28,Medium,3,4.2
100729,Database,Medium,5.99,98,Medium,2,5.0
100730,Security,Critical,3.05,79,Enterprise,0,2.6
100731,Hardware,Medium,,46,Small,3,3.3
100732,Software,High,5.37,96,Small,1,3.4
100733,Network,Critical,10.62,52,Medium,0,4.4
100734,Software,Low,,45,Enterprise,0,2.7
100735,Software,High,4.76,82,Small,0,3.7
100736,Security,High,,76,Enterprise,0,3.6
100737,Network,Low,,61,Enterprise,1,4.5
100738,Security,Medium,6.23,30,Small,0,4.3
100739,Software,Low,,51,Medium,0,3.1
100740,Database,Medium,9.63,92,Enterprise,2,4.4
100741,Network,High,1.78,61,Small,1,4.7
100742,Hardware,High,9.48,52,Small,1,2.5
100743,Hardware,High,,21,Medium,2,4.1
100744,Software,Medium,,64,Small,2,2.6
100745,Software,Medium,4.99,27,Enterprise,3,3.2
100746,Email,Medium,,59,Small,0,4.7
100747,Database,Low,8.35,59,Medium,0,4.2
100748,Software,Medium,,48,Enterprise,1,4.1
100749,Email,Low,2.65,70,Small,1,4.3
100750,Hardware,High,5.42,20,Small,0,4.6
100751,Hardware,Low,8.31,84,Small,2,4.1
100752,Software,Medium,7.22,73,Enterprise,0,3.9
100753,Hardware,Low,9.69,97,Small,0,4.1
100754,Security,High,0.71,54,Enterprise,0,3.6
100755,Security,Critical,8.16,77,Small,1,4.8
100756,Security,Medium,2.57,60,Small,1,3.5
100757,Software,Low,5.5,83,Medium,2,2.9
100758,Email,Medium,2.59,98,Small,1,4.6
100759,Hardware,Critical,,39,Medium,3,4.3
100760,Network,Medium,10.94,32,Enterprise,0,2.8
100761,Network,Medium,6.54,46,Small,2,2.5
100762,Security,High,,92,Small,1,3.6
100763,Database,High,3.0,40,Enterprise,1,4.0
100764,Database,Low,,42,Small,1,4.4
100765,Database,Medium,,94,Medium,1,3.4
100766,Database,Low,,40,Medium,1,3.3
100767,Database,Low,,23,Small,3,3.2
100768,Database,Medium,1.85,30,Enterprise,1,3.1
100769,Network,Medium,3.1,78,Small,1,4.9
100770,Hardware,Medium,2.99,72,Small,1,4.1
100771,Software,Medium,10.97,53,Small,3,3.5
100772,Database,Critical,5.31,59,Small,1,3.7
100773,Hardware,Low,6.14,71,Enterprise,3,4.1
100774,Database,High,6.52,25,Medium,0,3.8
100775,Email,Low,,90,Medium,2,4.9
100776,Database,Low,8.61,58,Medium,1,3.1
100777,Hardware,Low,0.9,47,Medium,2,4.9
100778,Hardware,Low,1.96,62,Small,3,4.6
100779,Security,Low,10.56,26,Small,0,5.0
100780,Network,Medium,2.06,28,Enterprise,1,4.3
100781,Email,Low,8.3,73,Enterprise,1,4.1
100782,Network,Medium,8.59,22,Enterprise,2,3.6
100783,Network,Low,,61,Small,0,4.7
100784,Security,High,6.05,87,Medium,1,4.9
100785,Database,Low,7.51,45,Enterprise,2,4.3
100786,Software,High,4.36,28,Medium,1,2.7
100787,Email,Medium,6.32,75,Medium,1,3.9
100788,Network,Critical,6.25,26,Small,1,4.0
100789,Network,Low,3.67,76,Small,3,3.1
100790,Email,Low,,44,Medium,0,4.3
100791,Software,Medium,7.8,76,Enterprise,3,4.5
100792,Email,Low,0.68,70,Enterprise,1,2.6
100793,Network,Low,7.55,33,Medium,2,4.8
100794,Software,Low,6.8,71,Medium,0,4.6
100795,Security,Medium,,50,Medium,2,3.3
100796,Email,Critical,,99,Enterprise,3,4.6
100797,Software,Medium,5.42,72,Small,2,4.6
100798,Software,Medium,11.0,36,Small,2,3.6
100799,Email,Medium,11.62,20,Enterprise,0,3.5
100800,Software,Low,,95,Medium,3,3.6
100801,Database,Low,6.21,92,Small,3,2.9
100802,Hardware,High,3.99,62,Small,2,3.4
100803,Email,Low,0.88,45,Small,0,3.7
100804,Database,Low,1.3,40,Enterprise,0,2.5
100805,Database,Low,11.89,30,Medium,3,3.8
100806,Software,Medium,9.61,50,Medium,1,2.8
100807,Network,Critical,3.43,60,Medium,3,3.5
100808,Database,Low,3.8,55,Medium,2,4.9
100809,Hardware,High,6.2,94,Small,1,3.9
100810,Email,Low,,42,Small,3,4.9
100811,Network,Medium,1.28,91,Medium,1,4.5
100812,Security,Medium,8.85,49,Small,3,5.0
100813,Security,Low,2.13,60,Medium,3,3.4
100814,Database,Low,0.56,42,Medium,2,2.8
100815,Hardware,High,11.82,31,Medium,2,4.6
100816,Software,High,6.79,58,Enterprise,2,2.8
100817,Email,High,11.39,61,Small,1,4.3
100818,Software,Low,9.65,80,Medium,0,3.1
100819,Email,Medium,0.77,44,Small,1,3.6
100820,Software,Medium,4.67,62,Small,1,3.3
100821,Database,Medium,8.96,31,Medium,3,3.2
100822,Database,Low,5.15,30,Enterprise,3,4.6
100823,Database,Low,3.45,86,Enterprise,0,3.8
100824,Database,High,1.7,21,Small,1,3.1
100825,Network,Critical,7.2,61,Small,2,2.5
100826,Email,Critical,10.42,54,Small,3,2.7
100827,Security,Low,6.27,26,Enterprise,3,4.4
100828,Security,Medium,0.91,29,Medium,1,3.1
100829,Email,Low,,88,Medium,3,3.5
100830,Database,Low,10.34,93,Small,1,3.2
100831,Database,Low,7.86,70,Small,2,4.0
100832,Database,Low,6.77,42,Small,1,4.4
100833,Network,Low,11.15,80,Small,1,2.6
100834,Security,Medium,,47,Medium,2,4.3
100835,Software,Medium,2.78,54,Enterprise,0,4.7
100836,Database,Low,1.03,56,Small,0,3.8
100837,Network,Medium,5.8,63,Medium,0,3.6
100838,Hardware,Low,,47,Small,1,3.0
100839,Database,High,8.42,67,Enterprise,2,4.2
100840,Database,Low,10.19,59,Medium,0,3.4
100841,Security,Low,4.68,71,Enterprise,2,3.4
100842,Software,Medium,,96,Medium,2,3.0
100843,Database,High,1.28,53,Enterprise,3,3.8
100844,Hardware,Low,1.6,92,Small,3,3.5
100845,Security,Medium,0.7,93,Medium,1,3.6
100846,Software,Low,9.79,78,Small,3,2.7
100847,Email,Medium,2.38,52,Medium,0,3.3
100848,Security,Low,7.66,78,Enterprise,1,4.1
100849,Hardware,Low,5.52,78,Medium,3,3.8
100850,Security,Medium,7.05,64,Medium,0,4.8
100851,Software,Medium,,70,Enterprise,0,2.6
100852,Security,Low,9.89,75,Small,2,3.1
100853,Security,Low,,90,Enterprise,2,2.9
100854,Security,Low,9.71,27,Enterprise,1,3.9
100855,Hardware,High,6.62,35,Medium,0,3.2
100856,Network,High,11.7,77,Medium,3,3.4
100857,Email,High,,37,Enterprise,3,4.8
100858,Software,Medium,8.52,80,Medium,3,4.4
100859,Hardware,Medium,,43,Small,1,2.6
100860,Software,Medium,7.84,31,Enterprise,3,4.7
100861,Network,Medium,10.48,35,Enterprise,2,3.3
100862,Network,Critical,1.71,34,Enterprise,0,3.2
100863,Security,Medium,0.78,98,Small,1,4.8
100864,Database,High,3.51,51,Small,3,3.8
100865,Network,Low,10.51,49,Small,3,3.4
100866,Email,Medium,3.61,21,Small,1,3.0
100867,Network,Medium,,32,Medium,3,2.6
100868,Email,Critical,3.67,75,Medium,1,3.3
100869,Email,Low,5.78,36,Small,3,4.6
100870,Database,High,10.01,98,Small,2,4.1
100871,Database,Low,5.9,40,Enterprise,2,3.5
100872,Email,High,,21,Medium,2,3.6
100873,Database,High,,38,Enterprise,3,2.6
100874,Email,Low,5.12,40,Small,0,3.3
100875,Database,High,5.68,91,Medium,0,3.4
100876,Hardware,Critical,5.6,35,Medium,3,2.7
100877,Security,High,5.41,60,Medium,0,4.4
100878,Security,Medium,11.35,73,Enterprise,1,4.0
100879,Security,Medium,4.68,95,Medium,2,4.3
100880,Network,Medium,,27,Small,0,3.0
100881,Email,Medium,10.12,25,Small,3,3.8
100882,Hardware,Medium,10.0,68,Small,2,5.0
100883,Network,High,7.58,82,Small,3,3.9
100884,Database,Low,,55,Small,2,4.5
100885,Security,Low,4.64,26,Enterprise,3,4.8
100886,Email,Medium,6.77,29,Small,0,4.9
100887,Network,Medium,4.27,81,Medium,3,3.9
100888,Security,Low,3.06,30,Small,2,3.1
100889,Security,High,11.47,56,Small,3,3.3
100890,Software,High,4.6,33,Small,1,4.4
100891,Security,Low,10.04,26,Small,2,4.9
100892,Security,Medium,4.66,66,Enterprise,0,4.3
100893,Security,Critical,8.84,29,Medium,3,5.0
100894,Hardware,High,1.52,29,Small,0,4.2
100895,Software,Low,2.15,74,Medium,2,2.8
100896,Security,Medium,8.93,32,Small,0,3.7
100897,Email,Medium,5.2,73,Small,2,3.0
100898,Hardware,Low,0.58,68,Small,0,3.8
100899,Database,Medium,7.5,73,Small,1,4.4
100900,Software,Critical,2.6,33,Medium,3,3.0
100901,Network,Medium,2.85,40,Enterprise,0,4.8
100902,Security,Low,3.33,51,Enterprise,0,4.9
100903,Network,Medium,3.3,28,Medium,0,2.5
100904,Database,Medium,1.05,80,Small,0,3.6
100905,Hardware,Medium,2.89,93,Small,2,3.8
100906,Security,High,2.12,41,Small,3,3.5
100907,Hardware,High,,25,Medium,0,2.9
100908,Database,Medium,8.64,48,Medium,3,5.0
100909,Email,High,,60,Medium,1,4.5
100910,Network,Medium,10.67,46,Medium,2,3.0
100911,Security,Medium,7.27,87,Small,0,3.8
100912,Email,Critical,7.06,64,Enterprise,2,4.3
100913,Hardware,Low,5.28,77,Medium,1,4.0
100914,Database,Low,4.53,59,Small,1,2.6
100915,Database,Medium,,91,Medium,2,3.1
100916,Network,Medium,9.63,59,Small,3,4.2
100917,Network,Medium,11.42,66,Medium,0,4.2
100918,Network,Medium,6.34,48,Enterprise,2,2.7
100919,Hardware,Low,5.34,20,Small,1,4.8
100920,Database,Low,3.63,26,Small,3,3.1
100921,Software,Low,6.18,24,Small,1,3.0
100922,Database,Low,,27,Medium,0,3.2
100923,Network,Medium,11.98,44,Medium,2,2.5
100924,Network,Medium,6.29,90,Enterprise,3,3.9
100925,Database,Low,0.62,54,Small,2,4.2
100926,Database,Medium,10.66,86,Medium,2,5.0
100927,Database,Critical,2.58,86,Enterprise,2,2.7
100928,Email,High,,72,Enterprise,1,4.9
100929,Database,High,10.37,49,Medium,1,3.7
100930,Software,Low,9.28,62,Small,3,3.7
100931,Network,Low,7.97,33,Small,1,4.6
100932,Security,Low,11.27,56,Small,3,2.7
100933,Database,Medium,,26,Medium,1,3.5
100934,Software,Low,8.89,37,Enterprise,0,3.9
100935,Email,High,,62,Small,0,3.5
100936,Software,High,2.28,25,Small,2,4.2
100937,Hardware,Low,1.53,42,Medium,0,4.8
100938,Email,Low,2.18,22,Small,3,2.5
100939,Network,Low,6.88,37,Small,3,3.0
100940,Software,High,11.01,40,Medium,2,3.8
100941,Database,Low,,43,Small,2,3.8
100942,Hardware,Medium,10.14,52,Enterprise,1,4.4
100943,Network,Low,8.13,47,Small,0,4.1
100944,Email,High,7.54,41,Small,3,3.1
100945,Network,Critical,4.61,36,Medium,0,4.1
100946,Security,Medium,2.32,33,Medium,3,4.7
100947,Hardware,Medium,3.83,88,Medium,1,4.5
100948,Hardware,Low,7.49,85,Medium,2,3.6
100949,Email,Low,8.88,78,Enterprise,2,2.8
100950,Email,High,3.05,64,Medium,3,3.8
100951,Database,Critical,9.4,21,Medium,2,3.8
100952,Email,High,3.36,99,Small,3,3.3
100953,Email,High,,51,Small,3,4.0
100954,Security,Critical,2.23,27,Medium,3,4.6
100955,Software,Low,9.66,66,Enterprise,0,2.9
100956,Hardware,Low,9.81,72,Medium,0,4.9
100957,Security,Low,5.53,93,Small,2,4.0
100958,Security,Medium,4.87,36,Small,0,4.8
100959,Network,High,,68,Small,2,3.0
100960,Database,High,5.4,98,Enterprise,2,2.6
100961,Hardware,Critical,,96,Medium,1,4.8
100962,Software,Low,10.76,93,Small,0,2.6
100963,Network,High,2.91,72,Small,2,3.8
100964,Security,Medium,7.08,24,Small,3,4.0
100965,Database,High,,87,Enterprise,0,2.8
100966,Email,Medium,,79,Small,0,3.0
100967,Database,Low,11.93,74,Medium,3,3.3
100968,Email,Medium,,33,Enterprise,3,3.4
100969,Network,Low,1.5,51,Medium,3,4.8
100970,Software,Medium,8.46,34,Small,1,4.3
100971,Hardware,High,,83,Medium,3,4.4
100972,Software,Low,,57,Small,0,4.3
100973,Security,High,9.28,22,Enterprise,2,4.5
100974,Software,Critical,1.69,70,Medium,1,3.4
100975,Network,High,5.79,85,Small,0,3.6
100976,Email,Low,3.54,97,Medium,2,3.5
100977,Network,Low,3.07,66,Small,2,4.7
100978,Email,Medium,11.71,89,Medium,1,4.5
100979,Email,Medium,9.59,50,Small,2,2.6
100980,Hardware,Low,0.72,41,Enterprise,3,4.4
100981,Hardware,Critical,8.06,93,Small,2,4.0
100982,Network,Critical,10.63,95,Small,3,3.1
100983,Hardware,High,8.02,26,Small,2,3.0
100984,Network,High,1.6,76,Small,1,4.7
100985,Email,Medium,6.26,24,Small,1,2.5
100986,Database,Low,7.25,74,Medium,1,5.0
100987,Database,Medium,0.81,26,Medium,2,3.2
100988,Software,Low,11.97,86,Medium,1,4.5
100989,Security,Medium,4.17,46,Small,2,4.7
100990,Network,Critical,1.83,83,Medium,1,3.6
100991,Software,High,8.41,64,Medium,0,2.8
100992,Email,Low,10.55,76,Small,0,4.7
100993,Hardware,High,2.86,89,Medium,1,2.9
100994,Security,Low,,62,Small,1,4.3
100995,Software,Critical,,66,Medium,3,2.7
100996,Email,Medium,3.26,25,Medium,3,4.7
100997,Email,Medium,2.76,44,Small,3,4.2
100998,Security,Critical,10.57,35,Enterprise,2,3.8
100999,Software,Medium,7.84,63,Small,3,4.0
101000,Email,Critical,1.96,54,Small,1,4.4
101001,Email,Critical,0.85,95,Medium,3,4.8
101002,Network,High,9.39,50,Medium,0,4.9
101003,Database,Low,,76,Small,3,3.0
101004,Software,High,4.8,71,Small,0,4.8
101005,Security,Low,2.34,84,Small,2,3.5
101006,Security,High,5.22,39,Medium,2,5.0
101007,Security,Low,4.27,60,Enterprise,0,3.5
101008,Security,Low,1.21,56,Enterprise,1,3.5
101009,Hardware,Critical,9.79,47,Small,0,3.9
101010,Security,Critical,,86,Small,3,4.8
101011,Software,Medium,,98,Medium,0,4.2
101012,Hardware,Low,11.49,39,Medium,2,4.3
101013,Database,Medium,11.46,55,Small,2,3.9
101014,Email,High,9.01,26,Small,3,4.3
101015,Security,Medium,5.23,68,Small,3,3.1
101016,Hardware,Low,10.05,28,Small,1,2.7
101017,Database,Low,3.29,28,Medium,1,3.7
101018,Database,Critical,7.47,54,Small,1,3.7
101019,Hardware,Low,,77,Small,2,3.8
101020,Network,Medium,5.56,34,Medium,3,3.4
101021,Security,Medium,,45,Medium,0,4.4
101022,Security,High,4.37,55,Medium,0,3.1
101023,Database,Low,,31,Small,1,3.9
101024,Hardware,Medium,2.93,32,Small,0,3.0
101025,Database,Low,11.12,92,Small,2,5.0
101026,Security,Medium,3.89,63,Small,3,3.6
101027,Network,Low,,32,Medium,2,4.0
101028,Database,Medium,5.23,49,Small,1,3.7
101029,Network,Low,11.34,29,Enterprise,2,2.7
101030,Hardware,High,3.02,71,Small,2,3.8
101031,Software,Low,11.72,81,Enterprise,2,4.8
101032,Database,Low,8.24,76,Small,2,3.3
101033,Database,Critical,10.94,33,Enterprise,3,3.1
101034,Software,Low,11.18,40,Small,2,4.1
101035,Security,Critical,,41,Enterprise,3,4.0
101036,Hardware,Low,4.4,86,Medium,2,4.4
101037,Security,High,3.85,28,Small,1,4.2
101038,Database,High,5.64,86,Enterprise,2,4.8
101039,Email,Medium,,94,Medium,3,2.6
101040,Email,Medium,2.59,30,Small,1,3.8
101041,Network,Critical,2.71,80,Medium,1,4.1
101042,Email,Critical,3.14,94,Enterprise,1,3.7
101043,Security,Low,5.55,51,Small,0,4.0
101044,Email,Low,3.96,28,Small,3,4.9
101045,Software,Low,7.44,90,Small,1,4.3
101046,Software,Medium,1.51,84,Small,3,3.9
101047,Security,Low,,54,Small,0,3.0
101048,Software,Low,10.52,83,Enterprise,1,3.1
101049,Software,High,0.61,47,Small,2,4.5
101050,Software,Medium,8.8,40,Small,0,4.6
101051,Email,High,3.51,86,Small,3,4.5
101052,Software,High,6.61,60,Small,0,2.5
101053,Network,High,6.52,21,Enterprise,2,4.9
101054,Hardware,Low,3.24,92,Small,1,2.9
101055,Software,Medium,2.82,45,Medium,0,3.7
101056,Hardware,Medium,5.09,78,Medium,0,4.5
101057,Email,Low,,83,Medium,1,4.7
101058,Software,Medium,,56,Small,2,3.5
101059,Email,Medium,7.98,26,Small,0,4.4
101060,Email,High,6.04,48,Small,1,3.1
101061,Security,Low,1.82,45,Enterprise,3,3.3
101062,Security,Medium,3.79,94,Medium,2,3.0
101063,Hardware,Low,10.88,89,Small,3,4.8
101064,Hardware,Low,7.56,77,Small,1,3.2
101065,Email,Medium,2.78,71,Medium,2,3.3
101066,Email,High,11.98,55,Small,2,4.3
101067,Software,Low,0.5,91,Small,3,4.2
101068,Software,Low,5.26,74,Enterprise,3,3.6
101069,Network,Medium,,39,Medium,0,4.5
101070,Database,Low,5.42,42,Medium,2,4.8
101071,Network,Low,3.51,87,Small,2,4.3
101072,Software,Low,,33,Small,2,4.9
101073,Security,Medium,5.94,38,Medium,0,4.3
101074,Software,Medium,7.65,48,Medium,3,2.7
101075,Security,Low,3.74,94,Small,1,3.2
101076,Network,High,5.19,37,Small,3,3.0
